,Mouse,Amplitude,TimeBin,Motion
540,RLI6-3,0.25mA,25,1.5035369696086929
541,RLI6-4,1.5mA,25,2.916803838767005
542,RLI6-6,1.5mA,25,0.6903848215246773
543,RLI6-8,0.25mA,25,1.4189650278630137
544,RLI6-9,1.5mA,25,2.7455035859413592
545,RLI6-10,0.25mA,25,1.6702454181488806
546,RLI6-11,1.5mA,25,1.4097607626780448
547,RLI6-12,0.25mA,25,3.9164390812017205
548,RLI8-3,1.5mA,25,2.061012093570415
549,RLI8-6,1.5mA,25,1.5074232388175126
550,RLI5-1,0.25mA,26,1.15014131062076
551,RLI5-2,1.5mA,26,1.2651433569870396
552,RLI5-3,0.25mA,26,2.074051978601137
553,RLI5-4,1.5mA,26,1.8877851996966555
554,RLI5-5,0.25mA,26,2.2449801115714494
555,RLI5-6,1.5mA,26,0.9639386498933447
556,RLI5-7,0.25mA,26,2.590581193193198
557,RLI5-8,1.5mA,26,1.0576528009944142
558,RLI5-9,0.25mA,26,0.2939671676072691
559,RLI5-10,1.5mA,26,2.2060341831397006
560,RLI6-1,0.25mA,26,2.0597445519334268
561,RLI6-2,1.5mA,26,2.6816256826908313
562,RLI6-3,0.25mA,26,2.0608971175845427
563,RLI6-4,1.5mA,26,2.8105031144548867
564,RLI6-6,1.5mA,26,0.5311452961612676
565,RLI6-8,0.25mA,26,1.535027065543548
566,RLI6-9,1.5mA,26,1.0758821109810455
567,RLI6-10,0.25mA,26,2.9477583783666015
568,RLI6-11,1.5mA,26,2.5891289220092197
569,RLI6-12,0.25mA,26,3.3324168545985686
570,RLI8-3,1.5mA,26,2.4506938384266443
571,RLI8-6,1.5mA,26,1.2463001145876016
572,RLI5-1,0.25mA,27,1.232775370248505
573,RLI5-2,1.5mA,27,1.535068071171199
574,RLI5-3,0.25mA,27,2.7018765674558507
575,RLI5-4,1.5mA,27,1.6521398035159411
576,RLI5-5,0.25mA,27,2.050680757094382
577,RLI5-6,1.5mA,27,0.8091362552256782
578,RLI5-7,0.25mA,27,2.6456180934407447
579,RLI5-8,1.5mA,27,1.9366781453750288
580,RLI5-9,0.25mA,27,0.4969406642014302
581,RLI5-10,1.5mA,27,2.3390062712203266
582,RLI6-1,0.25mA,27,2.4782228284533723
583,RLI6-2,1.5mA,27,2.648943111567106
584,RLI6-3,0.25mA,27,1.4151038588528848
585,RLI6-4,1.5mA,27,2.9354217997159378
586,RLI6-6,1.5mA,27,0.3851791265304557
587,RLI6-8,0.25mA,27,0.8001795599040685
588,RLI6-9,1.5mA,27,1.2614017827843367
589,RLI6-10,0.25mA,27,3.059224702018494
590,RLI6-11,1.5mA,27,2.266001661565354
591,RLI6-12,0.25mA,27,3.0628176344478226
592,RLI8-3,1.5mA,27,2.8487650628781696
593,RLI8-6,1.5mA,27,0.3444263850558261
594,RLI5-1,0.25mA,28,0.9923782472858678
595,RLI5-2,1.5mA,28,2.313690617804766
596,RLI5-3,0.25mA,28,2.6883208666426386
597,RLI5-4,1.5mA,28,1.0786922972570607
598,RLI5-5,0.25mA,28,1.2544458419822535
599,RLI5-6,1.5mA,28,1.3402795011019513
600,RLI5-7,0.25mA,28,2.2911185589412875
601,RLI5-8,1.5mA,28,1.8166201225809897
602,RLI5-9,0.25mA,28,0.8523326155327365
603,RLI5-10,1.5mA,28,2.0948183062647785
604,RLI6-1,0.25mA,28,2.8946960615394257
605,RLI6-2,1.5mA,28,2.0943299433757296
606,RLI6-3,0.25mA,28,1.2981102721872932
607,RLI6-4,1.5mA,28,2.3123565320300035
608,RLI6-6,1.5mA,28,0.23171137089224872
609,RLI6-8,0.25mA,28,1.428853940028293
610,RLI6-9,1.5mA,28,1.7808782397886074
611,RLI6-10,0.25mA,28,2.8070493932899696
612,RLI6-11,1.5mA,28,1.9826806738664078
613,RLI6-12,0.25mA,28,2.8298591955577326
614,RLI8-3,1.5mA,28,2.4131093780375323
615,RLI8-6,1.5mA,28,0.3939635399695162
616,RLI5-1,0.25mA,29,1.4266628394962044
617,RLI5-2,1.5mA,29,0.9047365987793855
618,RLI5-3,0.25mA,29,2.502560357707877
619,RLI5-4,1.5mA,29,0.5968994906139548
620,RLI5-5,0.25mA,29,1.3191411451033912
621,RLI5-6,1.5mA,29,1.4383691872135849
622,RLI5-7,0.25mA,29,3.2323928307213685
623,RLI5-8,1.5mA,29,1.4573169884387998
624,RLI5-9,0.25mA,29,1.7149678807941078
625,RLI5-10,1.5mA,29,1.8582247142098387
626,RLI6-1,0.25mA,29,2.18621584268625
627,RLI6-2,1.5mA,29,1.54847604343416
628,RLI6-3,0.25mA,29,1.8064462137701167
629,RLI6-4,1.5mA,29,2.287508145366025
630,RLI6-6,1.5mA,29,0.6524061914006476
631,RLI6-8,0.25mA,29,2.6606150752471502
632,RLI6-9,1.5mA,29,2.051010160076765
633,RLI6-10,0.25mA,29,2.6994221937294895
634,RLI6-11,1.5mA,29,2.754103961582537
635,RLI6-12,0.25mA,29,2.964278465788015
636,RLI8-3,1.5mA,29,2.3432876092273207
637,RLI8-6,1.5mA,29,0.6422922969103083
638,RLI5-1,0.25mA,30,0.7747957363019634
639,RLI5-2,1.5mA,30,0.9052234001422903
640,RLI5-3,0.25mA,30,2.2554117944801066
641,RLI5-4,1.5mA,30,0.6032140182894548
642,RLI5-5,0.25mA,30,0.8034886739453038
643,RLI5-6,1.5mA,30,1.6069603401876604
644,RLI5-7,0.25mA,30,3.2653548620713804
645,RLI5-8,1.5mA,30,1.3440447448827804
646,RLI5-9,0.25mA,30,0.7409467474385187
647,RLI5-10,1.5mA,30,1.9572434346471852
648,RLI6-1,0.25mA,30,2.7026006763179873
649,RLI6-2,1.5mA,30,2.036718215261492
650,RLI6-3,0.25mA,30,1.930916897492308
651,RLI6-4,1.5mA,30,2.394027927347524
652,RLI6-6,1.5mA,30,1.713754817737981
653,RLI6-8,0.25mA,30,1.9815495218227248
654,RLI6-9,1.5mA,30,2.958111230985346
655,RLI6-10,0.25mA,30,2.5916906497216834
656,RLI6-11,1.5mA,30,2.0901587612341035
657,RLI6-12,0.25mA,30,3.504112008028505
658,RLI8-3,1.5mA,30,1.9199323326418385
659,RLI8-6,1.5mA,30,0.6542137522788234
660,RLI5-1,0.25mA,31,0.8476608531812246
661,RLI5-2,1.5mA,31,0.6205532087272888
662,RLI5-3,0.25mA,31,1.070132391072862
663,RLI5-4,1.5mA,31,0.4425793635798306
664,RLI5-5,0.25mA,31,0.5177789320475376
665,RLI5-6,1.5mA,31,1.344406955543516
666,RLI5-7,0.25mA,31,3.0995645176217996
667,RLI5-8,1.5mA,31,1.5980313458057886
668,RLI5-9,0.25mA,31,0.5967222270174088
669,RLI5-10,1.5mA,31,2.7738834838877096
670,RLI6-1,0.25mA,31,3.0955116879690365
671,RLI6-2,1.5mA,31,2.1488465305163427
672,RLI6-3,0.25mA,31,1.689832696724607
673,RLI6-4,1.5mA,31,2.7902605434345
674,RLI6-6,1.5mA,31,1.6006064660017443
675,RLI6-8,0.25mA,31,2.2449774076978497
676,RLI6-9,1.5mA,31,2.746788889100611
677,RLI6-10,0.25mA,31,3.173715928889865
678,RLI6-11,1.5mA,31,1.7951742482373223
679,RLI6-12,0.25mA,31,2.102276467462285
680,RLI8-3,1.5mA,31,2.4370600112165457
681,RLI8-6,1.5mA,31,0.9451512686424907
682,RLI5-1,0.25mA,32,1.1229556736373916
683,RLI5-2,1.5mA,32,0.40210054973789766
684,RLI5-3,0.25mA,32,0.7256113911102614
685,RLI5-4,1.5mA,32,1.272032277810877
686,RLI5-5,0.25mA,32,0.35066729351956016
687,RLI5-6,1.5mA,32,0.3588125768598383
688,RLI5-7,0.25mA,32,2.0493158784503205
689,RLI5-8,1.5mA,32,1.609489003632878
690,RLI5-9,0.25mA,32,0.53289814985554
691,RLI5-10,1.5mA,32,1.9040128401670482
692,RLI6-1,0.25mA,32,2.2848129582032617
693,RLI6-2,1.5mA,32,2.4111848439657555
694,RLI6-3,0.25mA,32,1.4485802065605349
695,RLI6-4,1.5mA,32,2.5102686728712054
696,RLI6-6,1.5mA,32,1.0371217936802415
697,RLI6-8,0.25mA,32,1.5645763372565813
698,RLI6-9,1.5mA,32,2.2744956027000147
699,RLI6-10,0.25mA,32,3.2273195424395853
700,RLI6-11,1.5mA,32,1.9945225016754144
701,RLI6-12,0.25mA,32,1.8208000254315715
702,RLI8-3,1.5mA,32,2.5978578382720827
703,RLI8-6,1.5mA,32,0.7722558531859506
704,RLI5-1,0.25mA,33,0.9122416760296341
705,RLI5-2,1.5mA,33,0.764512679501007
706,RLI5-3,0.25mA,33,1.7706227047207035
707,RLI5-4,1.5mA,33,2.394471511091897
708,RLI5-5,0.25mA,33,0.45408239603665634
709,RLI5-6,1.5mA,33,0.7247901301495273
710,RLI5-7,0.25mA,33,3.300798403032211
711,RLI5-8,1.5mA,33,2.182756392130723
712,RLI5-9,0.25mA,33,0.9309135598098043
713,RLI5-10,1.5mA,33,1.6845547838005068
714,RLI6-1,0.25mA,33,2.5304724163863823
715,RLI6-2,1.5mA,33,2.7267627019341987
716,RLI6-3,0.25mA,33,1.5180329762796192
717,RLI6-4,1.5mA,33,1.2979984818710606
718,RLI6-6,1.5mA,33,2.3932700712555333
719,RLI6-8,0.25mA,33,1.5798310477437791
720,RLI6-9,1.5mA,33,2.597308383210862
721,RLI6-10,0.25mA,33,2.836150961912705
722,RLI6-11,1.5mA,33,2.0439585954017185
723,RLI6-12,0.25mA,33,3.2200495317870654
724,RLI8-3,1.5mA,33,2.7362846510789156
725,RLI8-6,1.5mA,33,0.524761385741744
726,RLI5-1,0.25mA,34,1.667392957662975
727,RLI5-2,1.5mA,34,1.4196732908337786
728,RLI5-3,0.25mA,34,1.6384699982995647
729,RLI5-4,1.5mA,34,1.903531574348496
730,RLI5-5,0.25mA,34,1.4381525610700319
731,RLI5-6,1.5mA,34,0.750467819048246
732,RLI5-7,0.25mA,34,2.6757989317081816
733,RLI5-8,1.5mA,34,1.7411103500595975
734,RLI5-9,0.25mA,34,0.657010230110312
735,RLI5-10,1.5mA,34,2.1853127262961345
736,RLI6-1,0.25mA,34,2.1943256779350127
737,RLI6-2,1.5mA,34,2.7012284384423126
738,RLI6-3,0.25mA,34,2.1254800941643173
739,RLI6-4,1.5mA,34,1.2653425416584367
740,RLI6-6,1.5mA,34,2.2316908962175024
741,RLI6-8,0.25mA,34,1.512106921627915
742,RLI6-9,1.5mA,34,2.0094359642039534
743,RLI6-10,0.25mA,34,2.117899255173234
744,RLI6-11,1.5mA,34,1.2841348675792887
745,RLI6-12,0.25mA,34,3.138987256962044
746,RLI8-3,1.5mA,34,1.768460553798206
747,RLI8-6,1.5mA,34,0.20840188194027712
748,RLI5-1,0.25mA,35,1.2245921826563917
749,RLI5-2,1.5mA,35,2.1149350751710005
750,RLI5-3,0.25mA,35,1.886356116011403
751,RLI5-4,1.5mA,35,1.9742774999029635
752,RLI5-5,0.25mA,35,1.8601877537773919
753,RLI5-6,1.5mA,35,0.6799352381166055
754,RLI5-7,0.25mA,35,0.925298059247901
755,RLI5-8,1.5mA,35,1.04076677100249
756,RLI5-9,0.25mA,35,0.3346357884558639
757,RLI5-10,1.5mA,35,1.9590054852635463
758,RLI6-1,0.25mA,35,2.6566274670180228
759,RLI6-2,1.5mA,35,2.449299235893233
760,RLI6-3,0.25mA,35,1.3049986608411968
761,RLI6-4,1.5mA,35,1.3483314099540402
762,RLI6-6,1.5mA,35,2.4570864185171777
763,RLI6-8,0.25mA,35,0.6720242242461777
764,RLI6-9,1.5mA,35,2.7728544031867766
765,RLI6-10,0.25mA,35,2.473855744373543
766,RLI6-11,1.5mA,35,2.0387214384969248
767,RLI6-12,0.25mA,35,2.705053123021247
768,RLI8-3,1.5mA,35,2.088905134742266
769,RLI8-6,1.5mA,35,0.2604965243959831
770,RLI5-1,0.25mA,36,1.4009360547773237
771,RLI5-2,1.5mA,36,2.306521971416415
772,RLI5-3,0.25mA,36,1.7685719320928586
773,RLI5-4,1.5mA,36,1.7777942866982883
774,RLI5-5,0.25mA,36,1.4347900689118203
775,RLI5-6,1.5mA,36,0.3010848131012509
776,RLI5-7,0.25mA,36,2.951322581531952
777,RLI5-8,1.5mA,36,0.42642312841625085
778,RLI5-9,0.25mA,36,0.39886959513182296
779,RLI5-10,1.5mA,36,1.6853276438912852
780,RLI6-1,0.25mA,36,1.9542980969981985
781,RLI6-2,1.5mA,36,2.019541463026438
782,RLI6-3,0.25mA,36,0.9342337428354563
783,RLI6-4,1.5mA,36,2.4581773293218783
784,RLI6-6,1.5mA,36,2.561350307964123
785,RLI6-8,0.25mA,36,1.204396804697526
786,RLI6-9,1.5mA,36,2.0230853741756607
787,RLI6-10,0.25mA,36,2.9013602695931033
788,RLI6-11,1.5mA,36,1.6522030438674538
789,RLI6-12,0.25mA,36,2.92574600556138
790,RLI8-3,1.5mA,36,1.520741420912068
791,RLI8-6,1.5mA,36,0.1850804506314699
792,RLI5-1,0.25mA,37,1.4211930327279403
793,RLI5-2,1.5mA,37,1.6472885307960852
794,RLI5-3,0.25mA,37,1.4020621346739786
795,RLI5-4,1.5mA,37,1.7405695373378525
796,RLI5-5,0.25mA,37,1.3033998240618607
797,RLI5-6,1.5mA,37,0.4158056346542506
798,RLI5-7,0.25mA,37,2.753970786164579
799,RLI5-8,1.5mA,37,0.5924936041097093
800,RLI5-9,0.25mA,37,0.44545473590094176
801,RLI5-10,1.5mA,37,1.2420408370073603
802,RLI6-1,0.25mA,37,2.7619136752059807
803,RLI6-2,1.5mA,37,2.018625536280332
804,RLI6-3,0.25mA,37,0.9150520825286904
805,RLI6-4,1.5mA,37,2.6772708628617696
806,RLI6-6,1.5mA,37,2.494271325609873
807,RLI6-8,0.25mA,37,1.6839725836535246
808,RLI6-9,1.5mA,37,1.332367442950034
809,RLI6-10,0.25mA,37,2.3141922195477207
810,RLI6-11,1.5mA,37,1.0685783071620452
811,RLI6-12,0.25mA,37,3.4091632406357437
812,RLI8-3,1.5mA,37,2.512178246441181
813,RLI8-6,1.5mA,37,0.14246404381723415
814,RLI5-1,0.25mA,38,1.1818475975216907
815,RLI5-2,1.5mA,38,2.2959504999271076
816,RLI5-3,0.25mA,38,1.8267466194184967
817,RLI5-4,1.5mA,38,2.2087524137729573
818,RLI5-5,0.25mA,38,1.7471250760539905
819,RLI5-6,1.5mA,38,1.2190423138075765
820,RLI5-7,0.25mA,38,3.2295315205303066
821,RLI5-8,1.5mA,38,0.42852690066118765
822,RLI5-9,0.25mA,38,0.1923139154018989
823,RLI5-10,1.5mA,38,1.9727230842547585
824,RLI6-1,0.25mA,38,2.9789032609035706
825,RLI6-2,1.5mA,38,3.0383426398843216
826,RLI6-3,0.25mA,38,1.8943814765232805
827,RLI6-4,1.5mA,38,1.9105314826962896
828,RLI6-6,1.5mA,38,2.235507888440607
829,RLI6-8,0.25mA,38,2.353550331922389
830,RLI6-9,1.5mA,38,1.269066509731356
831,RLI6-10,0.25mA,38,1.8218585666088363
832,RLI6-11,1.5mA,38,0.7842105693899829
833,RLI6-12,0.25mA,38,2.7364200753835837
834,RLI8-3,1.5mA,38,2.071537977191106
835,RLI8-6,1.5mA,38,0.10686585299224957
836,RLI5-1,0.25mA,39,0.9185295957070292
837,RLI5-2,1.5mA,39,1.9110295517969165
838,RLI5-3,0.25mA,39,1.680835982628684
839,RLI5-4,1.5mA,39,1.8803606400834787
840,RLI5-5,0.25mA,39,2.443365644864993
841,RLI5-6,1.5mA,39,1.2460947538353233
842,RLI5-7,0.25mA,39,3.0826305323362106
843,RLI5-8,1.5mA,39,0.7005519815716837
844,RLI5-9,0.25mA,39,0.18962780887591937
845,RLI5-10,1.5mA,39,1.5695229413763687
846,RLI6-1,0.25mA,39,2.2096497249286453
847,RLI6-2,1.5mA,39,1.6616252963777411
848,RLI6-3,0.25mA,39,2.2516723123433176
849,RLI6-4,1.5mA,39,2.638784653059685
850,RLI6-6,1.5mA,39,2.0713378277845442
851,RLI6-8,0.25mA,39,1.8189732477876852
852,RLI6-9,1.5mA,39,2.33207556558009
853,RLI6-10,0.25mA,39,3.2673106737222724
854,RLI6-11,1.5mA,39,1.3202503351372656
855,RLI6-12,0.25mA,39,1.825447133953742
856,RLI8-3,1.5mA,39,2.0907532822400277
857,RLI8-6,1.5mA,39,0.10628603028828627
858,RLI5-1,0.25mA,40,1.066541479195547
859,RLI5-2,1.5mA,40,1.6352114070143648
860,RLI5-3,0.25mA,40,2.0410111852518376
861,RLI5-4,1.5mA,40,1.9796752764390146
862,RLI5-5,0.25mA,40,2.4135107081988
863,RLI5-6,1.5mA,40,0.4684976559819404
864,RLI5-7,0.25mA,40,3.1181545219358515
865,RLI5-8,1.5mA,40,1.0138335748301226
866,RLI5-9,0.25mA,40,0.47377977348344724
867,RLI5-10,1.5mA,40,1.132917068614486
868,RLI6-1,0.25mA,40,2.51886858157067
869,RLI6-2,1.5mA,40,0.9303354919151715
870,RLI6-3,0.25mA,40,1.6151862481532882
871,RLI6-4,1.5mA,40,2.2081279387946386
872,RLI6-6,1.5mA,40,2.5468279171435158
873,RLI6-8,0.25mA,40,2.2006982627268497
874,RLI6-9,1.5mA,40,1.5752675877640299
875,RLI6-10,0.25mA,40,3.512171051695789
876,RLI6-11,1.5mA,40,0.9096093378319015
877,RLI6-12,0.25mA,40,2.8734503158832174
878,RLI8-3,1.5mA,40,2.6356630968462245
879,RLI8-6,1.5mA,40,0.20615677379929834
880,RLI5-1,0.25mA,41,0.6955281637978913
881,RLI5-2,1.5mA,41,1.1518891781865241
882,RLI5-3,0.25mA,41,1.4549089756386122
883,RLI5-4,1.5mA,41,2.272077572161726
884,RLI5-5,0.25mA,41,1.8675055145905308
885,RLI5-6,1.5mA,41,0.7960212905821139
886,RLI5-7,0.25mA,41,3.6895838537103565
887,RLI5-8,1.5mA,41,0.9105389343637417
888,RLI5-9,0.25mA,41,0.841530062819584
889,RLI5-10,1.5mA,41,0.8451460282497181
890,RLI6-1,0.25mA,41,2.346039374565182
891,RLI6-2,1.5mA,41,2.7700803264867178
892,RLI6-3,0.25mA,41,1.2594424048993358
893,RLI6-4,1.5mA,41,2.760858329179887
894,RLI6-6,1.5mA,41,2.3984892363913866
895,RLI6-8,0.25mA,41,1.7615869315339674
896,RLI6-9,1.5mA,41,1.385195580069682
897,RLI6-10,0.25mA,41,2.8561186859413557
898,RLI6-11,1.5mA,41,0.8335472967061291
899,RLI6-12,0.25mA,41,3.4156127191446
900,RLI8-3,1.5mA,41,2.8542832329957166
901,RLI8-6,1.5mA,41,0.43790803766377956
902,RLI5-1,0.25mA,42,0.8969931533376626
903,RLI5-2,1.5mA,42,0.8117783317214465
904,RLI5-3,0.25mA,42,1.7578870732312928
905,RLI5-4,1.5mA,42,1.0420278852380613
906,RLI5-5,0.25mA,42,2.0411084732409845
907,RLI5-6,1.5mA,42,1.3729789770791794
908,RLI5-7,0.25mA,42,1.9440971869356514
909,RLI5-8,1.5mA,42,0.8754888513177482
910,RLI5-9,0.25mA,42,0.9854429506017586
911,RLI5-10,1.5mA,42,1.689897084603332
912,RLI6-1,0.25mA,42,1.183048899431554
913,RLI6-2,1.5mA,42,3.3249975543364676
914,RLI6-3,0.25mA,42,1.7269096895866705
915,RLI6-4,1.5mA,42,1.8115410206170934
916,RLI6-6,1.5mA,42,1.6729297480735728
917,RLI6-8,0.25mA,42,1.7458313099669798
918,RLI6-9,1.5mA,42,1.4759047199503108
919,RLI6-10,0.25mA,42,3.6883677390218024
920,RLI6-11,1.5mA,42,2.1200128471452775
921,RLI6-12,0.25mA,42,3.1580163724632326
922,RLI8-3,1.5mA,42,2.5960635089463184
923,RLI8-6,1.5mA,42,0.4610272691836793
924,RLI5-1,0.25mA,43,0.952402975415243
925,RLI5-2,1.5mA,43,1.0756962335967999
926,RLI5-3,0.25mA,43,1.6950665737895414
927,RLI5-4,1.5mA,43,1.3728134745329967
928,RLI5-5,0.25mA,43,1.7388739713107777
929,RLI5-6,1.5mA,43,1.7268464878794438
930,RLI5-7,0.25mA,43,2.19697617950111
931,RLI5-8,1.5mA,43,1.2519241018729776
932,RLI5-9,0.25mA,43,0.5403816892395802
933,RLI5-10,1.5mA,43,1.4753156371896194
934,RLI6-1,0.25mA,43,1.487652854797784
935,RLI6-2,1.5mA,43,2.679597761326269
936,RLI6-3,0.25mA,43,2.0240156483945326
937,RLI6-4,1.5mA,43,1.7780983345095027
938,RLI6-6,1.5mA,43,2.428068975753319
939,RLI6-8,0.25mA,43,2.0743001010103326
940,RLI6-9,1.5mA,43,2.1232738825537996
941,RLI6-10,0.25mA,43,3.468069949386314
942,RLI6-11,1.5mA,43,2.3134557842180006
943,RLI6-12,0.25mA,43,3.323514341054396
944,RLI8-3,1.5mA,43,2.925646819757999
945,RLI8-6,1.5mA,43,0.2502150622755805
946,RLI5-1,0.25mA,44,1.5546448451716368
947,RLI5-2,1.5mA,44,2.065266408486648
948,RLI5-3,0.25mA,44,1.9056059907975762
949,RLI5-4,1.5mA,44,2.1513376244215157
950,RLI5-5,0.25mA,44,1.150679662070063
951,RLI5-6,1.5mA,44,2.2377238265834283
952,RLI5-7,0.25mA,44,3.185381601591154
953,RLI5-8,1.5mA,44,1.2079321258368716
954,RLI5-9,0.25mA,44,0.40763925922214644
955,RLI5-10,1.5mA,44,1.5135186728264962
956,RLI6-1,0.25mA,44,1.8503529941995127
957,RLI6-2,1.5mA,44,2.425512731643583
958,RLI6-3,0.25mA,44,1.8724432906018325
959,RLI6-4,1.5mA,44,2.6937818482170597
960,RLI6-6,1.5mA,44,2.343150117991054
961,RLI6-8,0.25mA,44,2.2457166895406417
962,RLI6-9,1.5mA,44,1.8843361920352522
963,RLI6-10,0.25mA,44,3.2930419135559386
964,RLI6-11,1.5mA,44,1.2798690878901808
965,RLI6-12,0.25mA,44,3.172297839662529
966,RLI8-3,1.5mA,44,1.8228950900708027
967,RLI8-6,1.5mA,44,0.7768683976845762
968,RLI5-1,0.25mA,45,1.2199498387476675
969,RLI5-2,1.5mA,45,2.0591720723597313
970,RLI5-3,0.25mA,45,2.5169481259985798
971,RLI5-4,1.5mA,45,1.0308429983238951
972,RLI5-5,0.25mA,45,2.067742753394204
973,RLI5-6,1.5mA,45,1.6733239241411118
974,RLI5-7,0.25mA,45,2.430430373733443
975,RLI5-8,1.5mA,45,1.991041295118123
976,RLI5-9,0.25mA,45,0.3798414816729055
977,RLI5-10,1.5mA,45,1.7671491284996665
978,RLI6-1,0.25mA,45,2.75578714094932
979,RLI6-2,1.5mA,45,2.4279228940272
980,RLI6-3,0.25mA,45,1.6476233196685215
981,RLI6-4,1.5mA,45,2.857176498825651
982,RLI6-6,1.5mA,45,2.8680646296115726
983,RLI6-8,0.25mA,45,2.2896487786688238
984,RLI6-9,1.5mA,45,1.0661966112205967
985,RLI6-10,0.25mA,45,3.2130357061632733
986,RLI6-11,1.5mA,45,0.8981198567834578
987,RLI6-12,0.25mA,45,2.831100785599772
988,RLI8-3,1.5mA,45,2.396540265281859
989,RLI8-6,1.5mA,45,1.709734145534903
990,RLI5-1,0.25mA,46,1.1235185496639852
991,RLI5-2,1.5mA,46,2.5058873173885052
992,RLI5-3,0.25mA,46,1.5595354875319638
993,RLI5-4,1.5mA,46,1.0031915991978106
994,RLI5-5,0.25mA,46,1.2621423861648118
995,RLI5-6,1.5mA,46,1.7212764677164138
996,RLI5-7,0.25mA,46,1.015481528084838
997,RLI5-8,1.5mA,46,0.6964075965512008
998,RLI5-9,0.25mA,46,1.0115737941237037
999,RLI5-10,1.5mA,46,1.7963438088908164
1000,RLI6-1,0.25mA,46,2.8610599859022914
1001,RLI6-2,1.5mA,46,1.2678388398382168
1002,RLI6-3,0.25mA,46,1.6176302127546878
1003,RLI6-4,1.5mA,46,1.6494154844628885
1004,RLI6-6,1.5mA,46,2.395474560163889
1005,RLI6-8,0.25mA,46,1.5237013145434921
1006,RLI6-9,1.5mA,46,2.6605048257022976
1007,RLI6-10,0.25mA,46,2.7390684069341957
1008,RLI6-11,1.5mA,46,2.3396238624324837
1009,RLI6-12,0.25mA,46,3.541421836038529
1010,RLI8-3,1.5mA,46,1.5275752378125986
1011,RLI8-6,1.5mA,46,0.5097468537330746
1012,RLI5-1,0.25mA,47,1.7079072156763575
1013,RLI5-2,1.5mA,47,2.1763077721592303
1014,RLI5-3,0.25mA,47,1.5335035994166604
1015,RLI5-4,1.5mA,47,2.6625603702030785
1016,RLI5-5,0.25mA,47,0.3390766919095172
1017,RLI5-6,1.5mA,47,1.343740844442139
1018,RLI5-7,0.25mA,47,2.4556903563582413
1019,RLI5-8,1.5mA,47,0.7581684002857768
1020,RLI5-9,0.25mA,47,0.9483025705666506
1021,RLI5-10,1.5mA,47,0.9477354074153962
1022,RLI6-1,0.25mA,47,1.7080096722515483
1023,RLI6-2,1.5mA,47,0.7481934754795186
1024,RLI6-3,0.25mA,47,1.7509901160389367
1025,RLI6-4,1.5mA,47,2.069126101202251
1026,RLI6-6,1.5mA,47,2.5545828341670496
1027,RLI6-8,0.25mA,47,2.1022113886684846
1028,RLI6-9,1.5mA,47,2.301165849997706
1029,RLI6-10,0.25mA,47,3.0481851648938276
1030,RLI6-11,1.5mA,47,2.1718000590359394
1031,RLI6-12,0.25mA,47,2.4328596580878643
1032,RLI8-3,1.5mA,47,2.3084825744389366
1033,RLI8-6,1.5mA,47,0.7343337404572448
1034,RLI5-1,0.25mA,48,1.078313721809746
1035,RLI5-2,1.5mA,48,1.851235689524563
1036,RLI5-3,0.25mA,48,0.7632150942482897
1037,RLI5-4,1.5mA,48,3.100401704261011
1038,RLI5-5,0.25mA,48,0.1263233805807796
1039,RLI5-6,1.5mA,48,0.6990246215942771
1040,RLI5-7,0.25mA,48,2.987237954743478
1041,RLI5-8,1.5mA,48,0.48431909826303576
1042,RLI5-9,0.25mA,48,1.4303854468668122
1043,RLI5-10,1.5mA,48,1.2765812213214047
1044,RLI6-1,0.25mA,48,2.203705070879065
1045,RLI6-2,1.5mA,48,1.9653883328622475
1046,RLI6-3,0.25mA,48,1.6576319257307541
1047,RLI6-4,1.5mA,48,1.7825316181313213
1048,RLI6-6,1.5mA,48,2.97185190916747
1049,RLI6-8,0.25mA,48,1.8952382222383202
1050,RLI6-9,1.5mA,48,3.0704783214981064
1051,RLI6-10,0.25mA,48,2.7145975374439026
1052,RLI6-11,1.5mA,48,0.6052826763904289
1053,RLI6-12,0.25mA,48,2.8184899406337545
1054,RLI8-3,1.5mA,48,0.6870369768316045
1055,RLI8-6,1.5mA,48,0.5054424326491943
1056,RLI5-1,0.25mA,49,1.8787503903451583
1057,RLI5-2,1.5mA,49,2.135757184598087
1058,RLI5-3,0.25mA,49,1.0239899302361675
1059,RLI5-4,1.5mA,49,2.1304740312008374
1060,RLI5-5,0.25mA,49,0.09888723908410461
1061,RLI5-6,1.5mA,49,0.46980786838127914
1062,RLI5-7,0.25mA,49,2.336789638060997
1063,RLI5-8,1.5mA,49,0.289265741441806
1064,RLI5-9,0.25mA,49,1.515974505771543
1065,RLI5-10,1.5mA,49,0.9058019457007455
1066,RLI6-1,0.25mA,49,1.2376226769270193
1067,RLI6-2,1.5mA,49,2.158555058837176
1068,RLI6-3,0.25mA,49,1.5180856212409795
1069,RLI6-4,1.5mA,49,2.6477090002058805
1070,RLI6-6,1.5mA,49,1.7456335980371358
1071,RLI6-8,0.25mA,49,1.7817436900879304
1072,RLI6-9,1.5mA,49,2.08278226436855
1073,RLI6-10,0.25mA,49,1.9758268398655043
1074,RLI6-11,1.5mA,49,0.630977704927061
1075,RLI6-12,0.25mA,49,3.093664918924457
1076,RLI8-3,1.5mA,49,2.259826780328108
1077,RLI8-6,1.5mA,49,0.1403490914511918
1078,RLI5-1,0.25mA,50,1.3494323490961035
