,Mouse,Amplitude,TimeBin,Motion
52,RLI5-9,0.25mA,3,1.7871658368073595
53,RLI5-10,1.5mA,3,3.1615796908884457
54,RLI6-1,0.25mA,3,2.7635086034165957
55,RLI6-2,1.5mA,3,2.6742276591119833
56,RLI6-3,0.25mA,3,2.5729454556260465
57,RLI6-4,1.5mA,3,3.2725875078777356
58,RLI6-6,1.5mA,3,3.2319567771865025
59,RLI6-8,0.25mA,3,3.0177874299889376
60,RLI6-9,1.5mA,3,2.64940906727071
61,RLI6-10,0.25mA,3,3.4424058562257724
62,RLI6-11,1.5mA,3,3.069011283045036
63,RLI6-12,0.25mA,3,3.3805727164666024
64,RLI8-3,1.5mA,3,2.907058519293359
65,RLI8-6,1.5mA,3,1.830911705714498
66,RLI5-1,0.25mA,4,2.441671219770482
67,RLI5-2,1.5mA,4,2.3088205297397852
68,RLI5-3,0.25mA,4,2.1045276943037035
69,RLI5-4,1.5mA,4,2.4175928670322104
70,RLI5-5,0.25mA,4,1.5788350170416596
71,RLI5-6,1.5mA,4,2.5451498501531455
72,RLI5-7,0.25mA,4,2.5156761976333972
73,RLI5-8,1.5mA,4,2.0427783926284504
74,RLI5-9,0.25mA,4,2.3037093283748793
75,RLI5-10,1.5mA,4,2.4917700645692116
76,RLI6-1,0.25mA,4,3.062967481570554
77,RLI6-2,1.5mA,4,2.747885557769162
78,RLI6-3,0.25mA,4,2.9953207722261905
79,RLI6-4,1.5mA,4,3.228029087275293
80,RLI6-6,1.5mA,4,3.137374340970145
81,RLI6-8,0.25mA,4,3.0630904950021787
82,RLI6-9,1.5mA,4,2.6819314213806065
83,RLI6-10,0.25mA,4,3.14753146616596
84,RLI6-11,1.5mA,4,2.8098087436266996
85,RLI6-12,0.25mA,4,3.677620506687895
86,RLI8-3,1.5mA,4,2.086759448128988
87,RLI8-6,1.5mA,4,1.9848315559665928
88,RLI5-1,0.25mA,5,2.3536749859074155
89,RLI5-2,1.5mA,5,2.1347947114562804
90,RLI5-3,0.25mA,5,2.7552427273255886
91,RLI5-4,1.5mA,5,2.3193061558379946
92,RLI5-5,0.25mA,5,1.5609538977088895
93,RLI5-6,1.5mA,5,2.2187673525058647
94,RLI5-7,0.25mA,5,2.9963269996989386
95,RLI5-8,1.5mA,5,1.9982713396409975
96,RLI5-9,0.25mA,5,2.172695024215345
97,RLI5-10,1.5mA,5,2.863179682647815
98,RLI6-1,0.25mA,5,3.3086472166642813
99,RLI6-2,1.5mA,5,1.3827478737645489
100,RLI6-3,0.25mA,5,2.373062670936586
101,RLI6-4,1.5mA,5,2.8679931563873793
102,RLI6-6,1.5mA,5,3.0024080556617854
103,RLI6-8,0.25mA,5,3.139860223615058
104,RLI6-9,1.5mA,5,2.8754595682680226
105,RLI6-10,0.25mA,5,3.34348608373379
106,RLI6-11,1.5mA,5,1.8348261787390903
107,RLI6-12,0.25mA,5,3.2813124207549293
108,RLI8-3,1.5mA,5,2.560670336786721
109,RLI8-6,1.5mA,5,1.9998253199290028
110,RLI5-1,0.25mA,6,2.254941260696068
111,RLI5-2,1.5mA,6,1.7438227147492436
112,RLI5-3,0.25mA,6,2.3954871776605584
113,RLI5-4,1.5mA,6,2.1346497152003856
114,RLI5-5,0.25mA,6,1.480537518111684
115,RLI5-6,1.5mA,6,1.9823109098378418
116,RLI5-7,0.25mA,6,2.766472026276658
117,RLI5-8,1.5mA,6,2.0688054636568927
118,RLI5-9,0.25mA,6,0.5172921408867456
119,RLI5-10,1.5mA,6,2.9103137127388576
120,RLI6-1,0.25mA,6,1.8596984394139588
121,RLI6-2,1.5mA,6,2.694293911124393
122,RLI6-3,0.25mA,6,2.2893796077933297
123,RLI6-4,1.5mA,6,2.9063819789005145
124,RLI6-6,1.5mA,6,2.4028833361227715
125,RLI6-8,0.25mA,6,3.1189301241684073
126,RLI6-9,1.5mA,6,2.2145675973534154
127,RLI6-10,0.25mA,6,2.9823358820326877
128,RLI6-11,1.5mA,6,2.1181303076535056
129,RLI6-12,0.25mA,6,3.700474768196737
130,RLI8-3,1.5mA,6,2.7551880960089674
131,RLI8-6,1.5mA,6,2.102594928813835
132,RLI5-1,0.25mA,7,1.2401409900350533
133,RLI5-2,1.5mA,7,2.1713693711117523
134,RLI5-3,0.25mA,7,2.599093503019665
135,RLI5-4,1.5mA,7,2.5213062682556413
136,RLI5-5,0.25mA,7,1.1484089626272465
137,RLI5-6,1.5mA,7,1.0956345813424868
138,RLI5-7,0.25mA,7,3.1310204008524765
139,RLI5-8,1.5mA,7,2.0805646315256427
140,RLI5-9,0.25mA,7,1.7136075973308114
141,RLI5-10,1.5mA,7,3.0618101551161554
142,RLI6-1,0.25mA,7,2.5946921837692116
143,RLI6-2,1.5mA,7,1.2763765939561948
144,RLI6-3,0.25mA,7,2.3888375447076275
145,RLI6-4,1.5mA,7,3.1479461804083466
146,RLI6-6,1.5mA,7,2.433672526174012
147,RLI6-8,0.25mA,7,2.8242141281570974
148,RLI6-9,1.5mA,7,1.8739729062318318
149,RLI6-10,0.25mA,7,2.6028309112765027
150,RLI6-11,1.5mA,7,2.703599622614872
151,RLI6-12,0.25mA,7,3.293739338079691
152,RLI8-3,1.5mA,7,2.378330244375838
153,RLI8-6,1.5mA,7,1.69321018838401
154,RLI5-1,0.25mA,8,1.108478613911081
155,RLI5-2,1.5mA,8,1.8609741408964326
156,RLI5-3,0.25mA,8,2.2096957151284355
157,RLI5-4,1.5mA,8,2.6155960466245927
158,RLI5-5,0.25mA,8,1.46841310309161
159,RLI5-6,1.5mA,8,1.5480055268458568
160,RLI5-7,0.25mA,8,3.016344385579148
161,RLI5-8,1.5mA,8,1.1121312930548122
162,RLI5-9,0.25mA,8,1.8823271104265729
163,RLI5-10,1.5mA,8,2.8179583296072885
164,RLI6-1,0.25mA,8,2.046769246110377
165,RLI6-2,1.5mA,8,2.3906291373385518
166,RLI6-3,0.25mA,8,2.2492464720415923
167,RLI6-4,1.5mA,8,3.094948049770004
168,RLI6-6,1.5mA,8,1.8638850063920958
169,RLI6-8,0.25mA,8,2.771469340404381
170,RLI6-9,1.5mA,8,2.650465289957569
171,RLI6-10,0.25mA,8,3.265423777539204
172,RLI6-11,1.5mA,8,3.06591555741157
173,RLI6-12,0.25mA,8,2.773967690151456
174,RLI8-3,1.5mA,8,2.392720293858955
175,RLI8-6,1.5mA,8,2.146563050984988
176,RLI5-1,0.25mA,9,2.2777262428646017
177,RLI5-2,1.5mA,9,1.6396662155900377
178,RLI5-3,0.25mA,9,2.2862608877722566
179,RLI5-4,1.5mA,9,2.075918707173805
180,RLI5-5,0.25mA,9,1.336573498056423
181,RLI5-6,1.5mA,9,2.237337238672376
182,RLI5-7,0.25mA,9,2.490888906471312
183,RLI5-8,1.5mA,9,2.0377307981532224
184,RLI5-9,0.25mA,9,1.172483615287261
185,RLI5-10,1.5mA,9,2.6294732384154176
186,RLI6-1,0.25mA,9,2.0908104971870713
187,RLI6-2,1.5mA,9,2.5652577571084274
188,RLI6-3,0.25mA,9,2.2320377000884823
189,RLI6-4,1.5mA,9,3.426323814762495
190,RLI6-6,1.5mA,9,2.817924067861767
191,RLI6-8,0.25mA,9,1.4269426547845094
192,RLI6-9,1.5mA,9,1.9277013205195452
193,RLI6-10,0.25mA,9,2.364101952273015
194,RLI6-11,1.5mA,9,2.392513382369376
195,RLI6-12,0.25mA,9,2.475711200033289
196,RLI8-3,1.5mA,9,2.249935963982533
197,RLI8-6,1.5mA,9,1.703142333405398
198,RLI5-1,0.25mA,10,1.9227550475716155
199,RLI5-2,1.5mA,10,1.3223387095860122
200,RLI5-3,0.25mA,10,2.258594377222056
201,RLI5-4,1.5mA,10,2.1395614168754933
202,RLI5-5,0.25mA,10,0.42371735572982844
203,RLI5-6,1.5mA,10,2.0993420116633295
204,RLI5-7,0.25mA,10,2.740236116147946
205,RLI5-8,1.5mA,10,1.929846671922236
206,RLI5-9,0.25mA,10,2.0460527128681316
207,RLI5-10,1.5mA,10,2.5485762399262035
208,RLI6-1,0.25mA,10,2.970321526466221
209,RLI6-2,1.5mA,10,2.281559771805159
210,RLI6-3,0.25mA,10,2.42880347597179
211,RLI6-4,1.5mA,10,2.55403890938814
212,RLI6-6,1.5mA,10,3.285185822309637
213,RLI6-8,0.25mA,10,2.7904676286075527
214,RLI6-9,1.5mA,10,1.9390427722458254
215,RLI6-10,0.25mA,10,2.5359116119881056
216,RLI6-11,1.5mA,10,2.72221993825366
217,RLI6-12,0.25mA,10,2.5970284776124655
218,RLI8-3,1.5mA,10,2.3309864384392482
219,RLI8-6,1.5mA,10,2.100962682661315
220,RLI5-1,0.25mA,11,2.0974009925805346
221,RLI5-2,1.5mA,11,0.643164755449
222,RLI5-3,0.25mA,11,2.1478194225638783
223,RLI5-4,1.5mA,11,2.6575997307674197
224,RLI5-5,0.25mA,11,0.32887916313492754
225,RLI5-6,1.5mA,11,1.8042241260598644
226,RLI5-7,0.25mA,11,3.226403569351688
227,RLI5-8,1.5mA,11,2.0957954223067845
228,RLI5-9,0.25mA,11,2.1549644020907075
229,RLI5-10,1.5mA,11,2.1322580144850534
230,RLI6-1,0.25mA,11,2.0889931344753587
231,RLI6-2,1.5mA,11,2.6485486829249036
232,RLI6-3,0.25mA,11,2.2932249513509246
233,RLI6-4,1.5mA,11,3.0275295159316706
234,RLI6-6,1.5mA,11,2.7431549171120464
235,RLI6-8,0.25mA,11,2.56056477168343
236,RLI6-9,1.5mA,11,1.2745940424652165
237,RLI6-10,0.25mA,11,2.359392853789766
238,RLI6-11,1.5mA,11,2.8055447877021704
239,RLI6-12,0.25mA,11,2.8236880610346433
240,RLI8-3,1.5mA,11,2.2108902583034498
241,RLI8-6,1.5mA,11,1.7164726113857243
242,RLI5-1,0.25mA,12,1.7584821316466157
243,RLI5-2,1.5mA,12,0.954453719233821
244,RLI5-3,0.25mA,12,2.4998556740482694
245,RLI5-4,1.5mA,12,1.9890102265986631
246,RLI5-5,0.25mA,12,1.5737756517157537
247,RLI5-6,1.5mA,12,1.6117103990920367
248,RLI5-7,0.25mA,12,2.419841065235904
249,RLI5-8,1.5mA,12,1.7013699064427852
250,RLI5-9,0.25mA,12,2.2251138490071547
251,RLI5-10,1.5mA,12,3.2781331371791724
252,RLI6-1,0.25mA,12,2.1213506604668213
253,RLI6-2,1.5mA,12,2.533944904525889
254,RLI6-3,0.25mA,12,2.572693526246118
255,RLI6-4,1.5mA,12,2.7895669812719843
256,RLI6-6,1.5mA,12,2.818596431031203
257,RLI6-8,0.25mA,12,3.0101122233379947
258,RLI6-9,1.5mA,12,2.15281810429333
259,RLI6-10,0.25mA,12,2.8760734113456077
260,RLI6-11,1.5mA,12,2.077130475141502
261,RLI6-12,0.25mA,12,2.7428063701248573
262,RLI8-3,1.5mA,12,2.0816180498018535
263,RLI8-6,1.5mA,12,2.414152983573861
264,RLI5-1,0.25mA,13,2.2406131025035414
265,RLI5-2,1.5mA,13,2.7068813295905807
266,RLI5-3,0.25mA,13,2.5692099198042637
267,RLI5-4,1.5mA,13,0.4581404150132465
268,RLI5-5,0.25mA,13,1.7774914858674866
269,RLI5-6,1.5mA,13,1.8096344997618148
270,RLI5-7,0.25mA,13,2.137509850571686
271,RLI5-8,1.5mA,13,0.6530764886489067
272,RLI5-9,0.25mA,13,2.29638650805141
273,RLI5-10,1.5mA,13,2.762557111520282
274,RLI6-1,0.25mA,13,2.894125109792319
275,RLI6-2,1.5mA,13,2.9071609018427553
276,RLI6-3,0.25mA,13,1.5637949594822866
277,RLI6-4,1.5mA,13,3.2580672168041063
278,RLI6-6,1.5mA,13,2.3696329260110582
279,RLI6-8,0.25mA,13,2.5736538412863244
280,RLI6-9,1.5mA,13,1.9738936371535538
281,RLI6-10,0.25mA,13,2.4627692043381124
282,RLI6-11,1.5mA,13,1.8969370006863144
283,RLI6-12,0.25mA,13,2.706020718779809
284,RLI8-3,1.5mA,13,2.0715621762713674
285,RLI8-6,1.5mA,13,2.2251917593290216
286,RLI5-1,0.25mA,14,1.583678315842372
287,RLI5-2,1.5mA,14,2.4840506095160437
288,RLI5-3,0.25mA,14,2.0344032351333015
289,RLI5-4,1.5mA,14,0.44107484255150387
290,RLI5-5,0.25mA,14,1.4751811506553438
291,RLI5-6,1.5mA,14,1.443984088221636
292,RLI5-7,0.25mA,14,2.80136931304807
293,RLI5-8,1.5mA,14,0.7769412127623505
294,RLI5-9,0.25mA,14,2.328007083433624
295,RLI5-10,1.5mA,14,2.737394617190969
296,RLI6-1,0.25mA,14,2.504717822524251
297,RLI6-2,1.5mA,14,2.7195907508444206
298,RLI6-3,0.25mA,14,2.0817160625095346
299,RLI6-4,1.5mA,14,2.7964989140899545
300,RLI6-6,1.5mA,14,2.933823706350095
301,RLI6-8,0.25mA,14,3.225927871086304
302,RLI6-9,1.5mA,14,2.7189987914976306
303,RLI6-10,0.25mA,14,2.61363120982265
304,RLI6-11,1.5mA,14,3.000987745860665
305,RLI6-12,0.25mA,14,2.9113536699804525
306,RLI8-3,1.5mA,14,1.0103133240959485
307,RLI8-6,1.5mA,14,1.7843510247423842
308,RLI5-1,0.25mA,15,1.5313241366975294
309,RLI5-2,1.5mA,15,2.2006563218564974
310,RLI5-3,0.25mA,15,2.3818678327732283
311,RLI5-4,1.5mA,15,0.49404418250363125
312,RLI5-5,0.25mA,15,1.8055967155401402
313,RLI5-6,1.5mA,15,1.6717101081839936
314,RLI5-7,0.25mA,15,2.9823143687784883
315,RLI5-8,1.5mA,15,1.4290271180397065
316,RLI5-9,0.25mA,15,2.556332917797983
317,RLI5-10,1.5mA,15,2.9050917515563683
318,RLI6-1,0.25mA,15,2.7133199088547877
319,RLI6-2,1.5mA,15,2.604091472862141
320,RLI6-3,0.25mA,15,2.1148685401332683
321,RLI6-4,1.5mA,15,2.6917175531879565
322,RLI6-6,1.5mA,15,3.0670338251399416
323,RLI6-8,0.25mA,15,2.4765923046930927
324,RLI6-9,1.5mA,15,2.2467385887245808
325,RLI6-10,0.25mA,15,2.1710472299579227
326,RLI6-11,1.5mA,15,2.552520925553305
327,RLI6-12,0.25mA,15,2.874975833618441
328,RLI8-3,1.5mA,15,2.1958569717533667
329,RLI8-6,1.5mA,15,1.841173217654177
330,RLI5-1,0.25mA,16,1.9207312564716332
331,RLI5-2,1.5mA,16,2.0826949297754913
332,RLI5-3,0.25mA,16,1.928095654792632
333,RLI5-4,1.5mA,16,1.1457438861921623
334,RLI5-5,0.25mA,16,1.776683133409234
335,RLI5-6,1.5mA,16,1.2604498993046642
336,RLI5-7,0.25mA,16,2.717653077559042
337,RLI5-8,1.5mA,16,2.2773096566125863
338,RLI5-9,0.25mA,16,1.4535949523492246
339,RLI5-10,1.5mA,16,2.530995660099238
340,RLI6-1,0.25mA,16,2.3272027496986074
341,RLI6-2,1.5mA,16,2.1463605195597033
342,RLI6-3,0.25mA,16,2.209341995773927
343,RLI6-4,1.5mA,16,2.619590190519325
344,RLI6-6,1.5mA,16,1.6641462114897725
345,RLI6-8,0.25mA,16,1.4454692067694355
346,RLI6-9,1.5mA,16,2.3429469921083146
347,RLI6-10,0.25mA,16,3.2046078461254672
348,RLI6-11,1.5mA,16,2.8397217133556114
349,RLI6-12,0.25mA,16,2.6919708811944694
350,RLI8-3,1.5mA,16,2.465910004669059
351,RLI8-6,1.5mA,16,2.3453871179220807
352,RLI5-1,0.25mA,17,0.3133131087040505
353,RLI5-2,1.5mA,17,2.349623620572476
354,RLI5-3,0.25mA,17,2.0019793521978135
355,RLI5-4,1.5mA,17,1.2424331621075233
356,RLI5-5,0.25mA,17,1.7610149409124427
357,RLI5-6,1.5mA,17,2.1795908927548804
358,RLI5-7,0.25mA,17,3.408841590251964
359,RLI5-8,1.5mA,17,2.088240724258635
360,RLI5-9,0.25mA,17,1.779751608672393
361,RLI5-10,1.5mA,17,2.4764210909740987
362,RLI6-1,0.25mA,17,2.009279966224841
363,RLI6-2,1.5mA,17,2.7201009693110185
364,RLI6-3,0.25mA,17,2.1129451891331366
365,RLI6-4,1.5mA,17,2.694110675521111
366,RLI6-6,1.5mA,17,3.814537013200455
367,RLI6-8,0.25mA,17,2.226826198278667
368,RLI6-9,1.5mA,17,2.321424992857736
369,RLI6-10,0.25mA,17,2.456804189220204
370,RLI6-11,1.5mA,17,2.6314888767250357
371,RLI6-12,0.25mA,17,2.509973813996519
372,RLI8-3,1.5mA,17,2.9799530377370673
373,RLI8-6,1.5mA,17,2.0450907317801312
374,RLI5-1,0.25mA,18,1.0361020674961274
375,RLI5-2,1.5mA,18,1.883449106548367
376,RLI5-3,0.25mA,18,2.2101271965441587
377,RLI5-4,1.5mA,18,1.8952362363339594
378,RLI5-5,0.25mA,18,1.265688723854726
379,RLI5-6,1.5mA,18,2.002108326693337
380,RLI5-7,0.25mA,18,3.4051791612191935
381,RLI5-8,1.5mA,18,2.4320384154362524
382,RLI5-9,0.25mA,18,2.174729217459297
383,RLI5-10,1.5mA,18,1.9140891629622538
384,RLI6-1,0.25mA,18,1.6362092216599922
385,RLI6-2,1.5mA,18,2.649893628858433
386,RLI6-3,0.25mA,18,1.2858732922872536
387,RLI6-4,1.5mA,18,2.511329364380688
388,RLI6-6,1.5mA,18,2.444080295626895
389,RLI6-8,0.25mA,18,2.6577468295116047
390,RLI6-9,1.5mA,18,1.6374576208452352
391,RLI6-10,0.25mA,18,3.1442932354241733
392,RLI6-11,1.5mA,18,2.6620721430718337
393,RLI6-12,0.25mA,18,3.2235744879412773
394,RLI8-3,1.5mA,18,1.4657553786964064
395,RLI8-6,1.5mA,18,2.2144013105395945
396,RLI5-1,0.25mA,19,1.8846028512443123
397,RLI5-2,1.5mA,19,2.2907568634428115
398,RLI5-3,0.25mA,19,1.7907298243974095
399,RLI5-4,1.5mA,19,2.3523005374176984
400,RLI5-5,0.25mA,19,1.456320960434533
401,RLI5-6,1.5mA,19,1.71001947891244
402,RLI5-7,0.25mA,19,2.3456627170385635
403,RLI5-8,1.5mA,19,2.2409649444301873
404,RLI5-9,0.25mA,19,1.4748584495554025
405,RLI5-10,1.5mA,19,2.0913481049714138
406,RLI6-1,0.25mA,19,2.2173767821512045
407,RLI6-2,1.5mA,19,3.075701776214307
408,RLI6-3,0.25mA,19,2.2587911829308647
409,RLI6-4,1.5mA,19,3.6813111268342733
410,RLI6-6,1.5mA,19,2.5770674314057795
411,RLI6-8,0.25mA,19,2.8783612802858163
412,RLI6-9,1.5mA,19,2.541993469034725
413,RLI6-10,0.25mA,19,2.5108341956683224
414,RLI6-11,1.5mA,19,2.453216553107371
415,RLI6-12,0.25mA,19,2.7884977217321922
416,RLI8-3,1.5mA,19,2.2981725689758115
417,RLI8-6,1.5mA,19,2.3616457663266237
418,RLI5-1,0.25mA,20,1.8602402509714977
419,RLI5-2,1.5mA,20,2.507383217720376
420,RLI5-3,0.25mA,20,2.1404496851725727
421,RLI5-4,1.5mA,20,2.086565502680304
422,RLI5-5,0.25mA,20,0.4084029711094378
423,RLI5-6,1.5mA,20,1.8817154007624743
424,RLI5-7,0.25mA,20,1.4115583056286396
425,RLI5-8,1.5mA,20,2.0860655693997474
426,RLI5-9,0.25mA,20,2.2972970584337635
427,RLI5-10,1.5mA,20,2.194205366505029
428,RLI6-1,0.25mA,20,2.387484752602985
429,RLI6-2,1.5mA,20,2.5969725431057764
430,RLI6-3,0.25mA,20,2.493070465095669
431,RLI6-4,1.5mA,20,2.6751038944167886
432,RLI6-6,1.5mA,20,3.004080111256843
433,RLI6-8,0.25mA,20,3.221336091821498
434,RLI6-9,1.5mA,20,1.7327066394451918
435,RLI6-10,0.25mA,20,2.7382337383796944
436,RLI6-11,1.5mA,20,2.140002982117587
437,RLI6-12,0.25mA,20,3.7723575527243414
438,RLI8-3,1.5mA,20,2.5459924233355933
439,RLI8-6,1.5mA,20,2.3729542615712846
440,RLI5-1,0.25mA,21,1.8728273493031973
441,RLI5-2,1.5mA,21,1.498742404836842
442,RLI5-3,0.25mA,21,2.048590242027861
443,RLI5-4,1.5mA,21,2.520982862711755
444,RLI5-5,0.25mA,21,0.7841463765995388
445,RLI5-6,1.5mA,21,1.5976095517993738
446,RLI5-7,0.25mA,21,2.926478875233014
447,RLI5-8,1.5mA,21,2.344971057479238
448,RLI5-9,0.25mA,21,0.8603501528368788
449,RLI5-10,1.5mA,21,2.394093447023831
450,RLI6-1,0.25mA,21,2.81486049034453
451,RLI6-2,1.5mA,21,2.3778675026907443
452,RLI6-3,0.25mA,21,2.1761505867542783
453,RLI6-4,1.5mA,21,2.938703886486114
454,RLI6-6,1.5mA,21,2.7370186274382853
455,RLI6-8,0.25mA,21,2.330878713586404
456,RLI6-9,1.5mA,21,1.4710327938151573
457,RLI6-10,0.25mA,21,3.349831173151272
458,RLI6-11,1.5mA,21,2.8566863647559
459,RLI6-12,0.25mA,21,2.2797734867310973
460,RLI8-3,1.5mA,21,2.2810405705776913
461,RLI8-6,1.5mA,21,1.4971379380685992
462,RLI5-1,0.25mA,22,1.8902240598701199
463,RLI5-2,1.5mA,22,2.587101729222907
464,RLI5-3,0.25mA,22,1.6608184490931739
465,RLI5-4,1.5mA,22,2.531463631721785
466,RLI5-5,0.25mA,22,0.9055087019624593
467,RLI5-6,1.5mA,22,1.735301273699133
468,RLI5-7,0.25mA,22,3.1905649823795676
469,RLI5-8,1.5mA,22,2.4082183134365343
470,RLI5-9,0.25mA,22,1.3319022137064567
471,RLI5-10,1.5mA,22,1.6744560555618502
472,RLI6-1,0.25mA,22,2.2203100737503214
473,RLI6-2,1.5mA,22,1.8841653005806709
474,RLI6-3,0.25mA,22,2.611957541748293
475,RLI6-4,1.5mA,22,2.861900933250453
476,RLI6-6,1.5mA,22,3.3799374290930175
477,RLI6-8,0.25mA,22,3.023198932294928
478,RLI6-9,1.5mA,22,1.9894602557049301
479,RLI6-10,0.25mA,22,2.510225843399629
480,RLI6-11,1.5mA,22,1.7875395407786496
481,RLI6-12,0.25mA,22,3.1618969689905403
482,RLI8-3,1.5mA,22,2.436908236117398
483,RLI8-6,1.5mA,22,2.374990319470243
484,RLI5-1,0.25mA,23,2.027602813727963
485,RLI5-2,1.5mA,23,2.155118802860612
486,RLI5-3,0.25mA,23,2.660441294713358
487,RLI5-4,1.5mA,23,2.256015285939291
488,RLI5-5,0.25mA,23,0.9122856107907721
489,RLI5-6,1.5mA,23,1.2816862661702122
490,RLI5-7,0.25mA,23,3.2231709563903643
491,RLI5-8,1.5mA,23,2.0308948343003395
492,RLI5-9,0.25mA,23,2.055189895640813
493,RLI5-10,1.5mA,23,1.930575190561907
494,RLI6-1,0.25mA,23,2.272873313043086
495,RLI6-2,1.5mA,23,2.3592960615596894
496,RLI6-3,0.25mA,23,2.040166852470398
497,RLI6-4,1.5mA,23,1.2154727587864156
498,RLI6-6,1.5mA,23,2.021308442167485
499,RLI6-8,0.25mA,23,1.2196765691204499
500,RLI6-9,1.5mA,23,2.2084478420888507
501,RLI6-10,0.25mA,23,2.4143579417656023
502,RLI6-11,1.5mA,23,3.163605769275624
503,RLI6-12,0.25mA,23,3.068727535697011
504,RLI8-3,1.5mA,23,1.2661924162568914
505,RLI8-6,1.5mA,23,2.8493141676391094
506,RLI5-1,0.25mA,24,1.6087300008023435
507,RLI5-2,1.5mA,24,2.0047654176320417
508,RLI5-3,0.25mA,24,2.0454742483692354
509,RLI5-4,1.5mA,24,2.3265260175788214
510,RLI5-5,0.25mA,24,1.9131371769223158
511,RLI5-6,1.5mA,24,1.8745549496215983
512,RLI5-7,0.25mA,24,3.1322048793187776
513,RLI5-8,1.5mA,24,1.873940298417046
514,RLI5-9,0.25mA,24,1.936678059526631
515,RLI5-10,1.5mA,24,3.099838085070555
516,RLI6-1,0.25mA,24,2.334995684974619
517,RLI6-2,1.5mA,24,2.9507053351210524
518,RLI6-3,0.25mA,24,2.2206051636465443
519,RLI6-4,1.5mA,24,2.3402991105243114
520,RLI6-6,1.5mA,24,2.623095425857658
521,RLI6-8,0.25mA,24,0.8536255866662652
522,RLI6-9,1.5mA,24,2.2244776457284283
523,RLI6-10,0.25mA,24,2.367544518769012
524,RLI6-11,1.5mA,24,2.1976965552458916
525,RLI6-12,0.25mA,24,3.2199353011111094
526,RLI8-3,1.5mA,24,1.7376188098932432
527,RLI8-6,1.5mA,24,2.668367315765827
528,RLI5-1,0.25mA,25,2.5921457162338672
529,RLI5-2,1.5mA,25,1.680607783814891
530,RLI5-3,0.25mA,25,2.8998616483109894
531,RLI5-4,1.5mA,25,1.9001950067692939
532,RLI5-5,0.25mA,25,0.7463564432492161
533,RLI5-6,1.5mA,25,2.6970952573314673
534,RLI5-7,0.25mA,25,3.3379205526822027
535,RLI5-8,1.5mA,25,1.6615441274624223
536,RLI5-9,0.25mA,25,1.8174718911707934
537,RLI5-10,1.5mA,25,2.4517882714435446
538,RLI6-1,0.25mA,25,2.734315474917646
539,RLI6-2,1.5mA,25,2.7144170543934774
540,RLI6-3,0.25mA,25,2.208344245730731
541,RLI6-4,1.5mA,25,2.3677174326857733
542,RLI6-6,1.5mA,25,3.0728442488055165
543,RLI6-8,0.25mA,25,2.7002844666147476
